Avg sleep time,Avg study time,Avg video game time,BMI,In a relationship,Family financial status,GPA,Laptop brand,TOEIC grade,IQ,Grade
5,3,5,22.0,No,low,2.6,Razer,535,113,60-
8,10,3,29.0,Yes,high,2.3000000000000003,Dell,490,129,60-
9,5,0,24.0,Yes,high,3.6,Razer,405,121,60-
7,2,0,25.0,Yes,high,2.6,Microsoft,570,144,60~80
3,3,9,29.0,No,low,3.0,Razer,180,125,60-
8,6,9,33.0,No,average,3.4000000000000004,Others,355,105,60~80
4,5,2,33.0,No,average,2.4000000000000004,Leveno,585,127,60~80
6,5,13,22.0,No,high,3.2,Microsoft,115,149,60~80
7,14,2,26.0,No,high,3.0,Acer,595,113,60-
5,4,2,23.0,No,high,2.0,Dell,485,117,60-
4,3,6,25.0,No,low,2.8000000000000003,HP,540,147,60-
8,5,11,24.0,Yes,average,2.0,Asus,585,105,60-
7,7,2,27.0,Yes,average,2.4000000000000004,HP,305,109,60-
10,4,2,26.0,Yes,average,3.3000000000000003,HP,635,144,60-
8,3,5,22.0,No,high,2.4000000000000004,Others,635,132,60-
7,3,13,24.0,Yes,high,3.6,Others,685,118,60-
8,4,4,28.0,Yes,high,2.0,Acer,275,131,60-
3,5,2,22.0,No,average,3.6,HP,865,143,60~80
4,4,12,35.0,Yes,low,2.6,Others,690,103,60-
4,3,2,29.0,Yes,high,2.2,HP,345,115,60-
6,4,8,20.0,No,low,2.9000000000000004,HP,780,147,60-
10,5,0,35.0,No,high,2.9000000000000004,Dell,440,106,60-
7,4,0,34.0,No,average,3.6,HP,485,145,60-
7,6,11,31.0,No,high,2.8000000000000003,MSI,585,113,60~80
6,2,3,29.0,No,average,2.8000000000000003,Dell,635,149,60~80
4,12,4,30.0,Yes,high,2.6,Leveno,680,129,60-
7,6,0,28.0,Yes,low,1.9000000000000001,Leveno,850,106,60~80
7,9,2,31.0,Yes,average,3.0,Asus,470,109,60~80
7,4,1,32.0,No,low,2.1,Acer,530,110,60-
7,3,10,23.0,Yes,low,2.2,Leveno,295,140,60-
6,3,5,34.0,Yes,low,3.1,Others,780,145,60-
7,3,1,34.0,No,low,2.6,Razer,165,132,60-
5,7,7,32.0,No,average,1.8,Dell,785,143,60~80
6,4,2,27.0,No,low,1.9000000000000001,Asus,430,104,60-
7,5,3,24.0,Yes,low,2.1,Asus,650,114,60-
7,9,12,22.0,Yes,average,3.0,Acer,600,126,60-
8,7,10,22.0,Yes,low,2.0,MSI,945,131,60-
4,5,9,23.0,Yes,low,3.1,Razer,425,119,60-
6,7,0,26.0,No,high,2.9000000000000004,Asus,140,134,60-
6,3,6,24.0,No,high,3.5,HP,100,142,60-
9,6,2,23.0,No,high,2.2,Dell,360,140,60-
6,4,9,21.0,No,high,2.5,Microsoft,535,128,60-
5,3,0,20.0,Yes,high,1.9000000000000001,Acer,15,101,60~80
8,3,13,25.0,Yes,average,3.3000000000000003,Others,0,101,60-
8,5,0,34.0,No,low,1.8,Asus,270,121,60-
7,5,8,34.0,No,low,1.9000000000000001,MSI,560,100,60~80
8,5,2,26.0,No,average,2.2,Acer,775,139,60~80
12,4,1,34.0,Yes,low,3.1,Others,670,101,60-
8,3,11,19.0,Yes,high,2.9000000000000004,Leveno,205,129,60-
6,6,10,28.0,Yes,low,2.8000000000000003,Others,920,115,60~80
7,3,13,21.0,No,low,2.3000000000000003,Asus,0,136,60-
7,7,1,23.0,No,low,2.4000000000000004,Microsoft,530,121,60-
5,7,5,19.0,No,average,3.1,Asus,525,132,60-
9,4,0,29.0,Yes,average,3.4000000000000004,HP,670,131,60-
6,2,4,23.0,No,high,3.5,Acer,320,114,60~80
4,4,9,26.0,No,low,2.6,Razer,490,124,60-
8,14,7,20.0,Yes,low,3.3000000000000003,Asus,625,124,60-
7,5,2,23.0,Yes,low,3.5,Acer,350,106,60-
10,6,2,32.0,No,high,3.3000000000000003,Leveno,0,137,60~80
6,4,6,23.0,Yes,low,2.6,HP,560,115,60-
5,2,5,30.0,Yes,high,2.3000000000000003,Acer,595,101,60-
8,5,3,20.0,Yes,average,3.4000000000000004,Leveno,405,101,60-
5,5,0,28.0,No,low,2.0,Asus,990,111,60~80
8,3,0,34.0,No,average,2.8000000000000003,Asus,380,137,60-
12,8,4,25.0,No,high,3.5,Asus,420,136,60-
4,12,2,34.0,Yes,average,2.7,HP,560,123,60~80
4,3,2,25.0,No,low,3.4000000000000004,Leveno,140,100,60~80
7,4,13,34.0,Yes,low,2.4000000000000004,Others,630,146,60-
5,4,2,25.0,No,average,2.5,HP,445,103,60-
6,5,2,19.0,Yes,high,3.5,HP,990,130,60~80
7,4,4,33.0,Yes,average,2.4000000000000004,Razer,225,117,60~80
7,7,13,21.0,Yes,average,2.0,Microsoft,460,149,60-
5,3,12,24.0,Yes,low,2.2,Dell,990,136,60~80
8,5,1,34.0,No,low,2.8000000000000003,HP,225,148,60-
6,3,10,24.0,Yes,average,2.5,Leveno,615,138,60-
8,4,3,31.0,No,high,2.7,Razer,855,119,60~80
11,4,2,28.0,No,low,3.4000000000000004,Razer,200,140,60~80
6,3,0,19.0,No,high,3.2,Dell,210,129,60~80
7,5,3,31.0,No,average,2.5,MSI,280,110,60~80
7,7,2,31.0,No,average,3.4000000000000004,Apple,255,116,60~80
7,5,1,35.0,Yes,average,2.3000000000000003,Apple,650,146,60-
4,13,3,20.0,No,high,2.6,Asus,885,121,60~80
5,3,0,21.0,Yes,low,2.7,MSI,280,109,60~80
7,3,0,35.0,Yes,high,2.7,Razer,965,123,60-
7,3,2,28.0,No,high,2.0,MSI,180,142,60~80
7,8,7,32.0,No,high,1.8,Asus,740,144,60~80
12,6,12,19.0,Yes,high,2.3000000000000003,Asus,140,130,60-
4,4,13,21.0,No,high,3.1,Microsoft,650,132,60-
8,4,12,32.0,No,average,2.1,Acer,335,128,60-
9,2,3,23.0,No,average,2.7,Microsoft,715,138,60~80
5,6,7,25.0,Yes,average,2.8000000000000003,Razer,300,102,60-
3,3,0,34.0,Yes,average,3.4000000000000004,Razer,815,128,60~80
6,5,1,21.0,No,high,2.4000000000000004,Microsoft,760,133,60-
7,3,6,21.0,No,high,3.5,Others,500,123,60-
9,4,11,20.0,No,average,2.2,Leveno,720,101,60-
6,3,0,19.0,Yes,low,3.1,Asus,135,133,60-
6,5,6,29.0,Yes,low,2.5,MSI,455,113,60-
5,3,3,22.0,Yes,high,2.6,Dell,250,143,60-
6,5,1,21.0,Yes,high,2.3000000000000003,Razer,535,113,60-
5,3,0,28.0,No,low,3.2,Razer,775,105,60~80
5,2,0,32.0,No,average,2.0,Others,620,132,60-
6,3,9,19.0,Yes,high,2.9000000000000004,Leveno,590,127,60-
7,1,13,32.0,Yes,average,2.3000000000000003,HP,450,127,60-
6,4,1,32.0,No,high,2.2,Leveno,365,116,60-
7,2,6,22.0,No,average,2.6,Acer,695,139,60-
3,5,7,29.0,Yes,high,2.5,Leveno,225,133,60-
11,9,7,26.0,No,low,3.0,HP,110,109,60~80
3,3,8,30.0,Yes,average,2.5,HP,20,140,60-
8,3,0,20.0,No,average,3.0,Razer,980,126,60-
8,2,9,35.0,Yes,low,3.2,MSI,385,149,60-
5,5,8,30.0,Yes,average,3.4000000000000004,Others,695,102,60-
7,8,2,21.0,No,average,3.2,Microsoft,455,132,60-
7,2,2,21.0,No,high,1.9000000000000001,Acer,445,149,60-
7,4,2,21.0,Yes,low,2.4000000000000004,Razer,470,101,60~80
10,5,13,30.0,No,low,2.6,Others,405,120,60~80
11,8,1,21.0,Yes,low,3.0,Dell,295,100,60~80
6,8,4,31.0,No,low,2.3000000000000003,Asus,135,106,60~80
7,12,1,20.0,No,low,3.3000000000000003,Dell,315,129,60~80
9,6,12,19.0,Yes,low,2.9000000000000004,Microsoft,40,124,60-
7,7,4,22.0,Yes,high,2.8000000000000003,HP,355,107,60~80
5,6,4,29.0,Yes,high,3.3000000000000003,Microsoft,805,149,60~80
5,6,6,26.0,Yes,low,1.8,Microsoft,220,135,60-
7,4,10,25.0,Yes,average,3.3000000000000003,HP,460,129,60-
5,4,5,34.0,No,high,3.1,Asus,825,138,60~80
7,4,11,32.0,No,high,3.0,Razer,440,123,60-
8,5,0,20.0,No,average,3.1,Apple,510,107,60-
7,3,3,21.0,Yes,average,1.8,Acer,405,133,60-
11,6,1,23.0,Yes,high,3.1,Asus,35,114,60-
8,3,0,35.0,No,low,1.9000000000000001,Dell,305,129,60-
5,7,2,21.0,Yes,high,2.3000000000000003,Microsoft,430,131,60~80
9,12,8,25.0,No,average,2.7,Dell,580,122,60-
6,5,2,20.0,Yes,average,2.2,Others,845,127,60~80
7,4,11,31.0,No,low,2.6,Others,80,120,60-
7,5,8,34.0,No,average,2.8000000000000003,Acer,360,108,60~80
10,3,0,19.0,Yes,low,3.1,Others,200,142,60-
7,5,5,22.0,No,high,3.5,HP,435,133,60~80
9,2,11,32.0,Yes,average,2.8000000000000003,Razer,205,149,60-
7,6,11,27.0,No,low,3.4000000000000004,MSI,965,144,60-
7,5,0,25.0,Yes,high,3.1,Acer,835,144,60~80
8,3,2,25.0,Yes,high,3.6,Leveno,600,111,60-
10,4,11,31.0,No,average,2.9000000000000004,Others,675,117,60-
9,3,1,28.0,Yes,average,2.4000000000000004,Asus,690,131,60~80
6,7,8,20.0,Yes,low,2.3000000000000003,MSI,615,140,60-
8,5,1,23.0,Yes,low,3.6,Razer,505,126,60-
9,3,8,25.0,No,low,3.6,Razer,680,120,60-
7,5,0,27.0,No,average,3.4000000000000004,HP,775,148,60-
8,1,2,31.0,Yes,average,1.9000000000000001,Microsoft,170,137,60~80
6,5,1,28.0,Yes,low,2.9000000000000004,Others,440,125,60-
7,4,1,28.0,Yes,high,3.6,Acer,665,131,60-
6,6,11,35.0,Yes,low,3.3000000000000003,Razer,820,124,60~80
9,4,2,20.0,Yes,low,3.4000000000000004,Leveno,25,114,60~80
7,3,2,34.0,Yes,average,3.0,Acer,165,116,60-
10,4,7,19.0,Yes,average,2.2,Asus,590,133,60-
9,4,5,20.0,Yes,high,2.9000000000000004,Acer,330,107,60-
7,2,1,19.0,No,average,1.8,MSI,725,102,60-
7,4,0,19.0,No,high,3.1,MSI,575,100,60-
8,3,0,30.0,No,average,3.3000000000000003,Acer,580,141,60~80
8,7,5,35.0,No,high,3.4000000000000004,MSI,270,106,60~80
10,3,8,27.0,Yes,average,3.4000000000000004,Others,475,131,60-
7,5,5,19.0,Yes,average,2.0,Apple,640,137,60-
5,3,2,20.0,No,average,1.9000000000000001,Leveno,810,117,60~80
5,4,11,25.0,Yes,average,2.4000000000000004,Apple,350,114,60-
7,5,12,31.0,Yes,average,1.8,Apple,190,120,60-
10,3,0,32.0,Yes,low,2.8000000000000003,Apple,395,109,60~80
6,5,2,24.0,No,high,2.9000000000000004,Others,65,140,60~80
8,2,2,34.0,Yes,average,3.0,HP,225,100,60~80
8,7,0,33.0,Yes,average,2.9000000000000004,Acer,350,121,60-
8,5,0,21.0,No,low,3.1,Microsoft,445,127,60-
6,5,6,32.0,Yes,average,2.9000000000000004,Leveno,990,124,60~80
7,2,2,29.0,No,high,2.1,Razer,685,119,60~80
4,13,12,20.0,Yes,average,2.9000000000000004,Leveno,520,149,60-
6,2,7,28.0,Yes,low,2.7,Dell,380,144,60-
11,4,0,21.0,No,average,2.1,Acer,385,136,60~80
10,5,1,33.0,No,average,2.9000000000000004,Leveno,315,110,60-
6,1,3,35.0,Yes,average,2.1,Leveno,935,113,60~80
6,3,3,26.0,No,high,2.8000000000000003,Asus,845,147,60~80
5,4,1,27.0,Yes,average,2.6,Leveno,340,143,60-
8,7,2,28.0,Yes,high,2.9000000000000004,Dell,495,100,60-
4,7,4,31.0,No,low,3.5,Acer,750,119,60-
7,3,3,30.0,Yes,low,2.5,Others,275,110,60-
6,4,9,30.0,No,low,3.2,Apple,225,124,60-
9,4,3,25.0,No,high,3.0,Dell,255,124,60-
7,4,1,24.0,Yes,average,2.2,Asus,260,136,60-
11,6,6,28.0,No,average,3.2,MSI,460,121,60~80
4,2,13,35.0,Yes,low,2.6,Acer,455,127,60-
7,2,3,32.0,No,high,3.4000000000000004,Razer,345,120,60~80
4,3,2,31.0,Yes,low,3.0,Others,245,132,60~80
4,4,4,26.0,Yes,high,3.1,Microsoft,410,130,60-
6,6,2,30.0,Yes,average,3.5,Acer,925,143,60~80
6,7,5,31.0,Yes,high,3.3000000000000003,Asus,575,123,60-
9,6,7,25.0,Yes,low,3.5,Leveno,435,118,60-
7,4,2,26.0,No,low,2.7,Razer,110,118,60-
9,3,6,26.0,Yes,high,3.5,Asus,20,100,60-
9,3,0,22.0,No,average,3.1,Others,610,107,60~80
6,3,3,26.0,Yes,low,3.3000000000000003,Razer,530,113,60-
9,7,2,23.0,No,high,3.0,Dell,735,133,60~80
9,7,0,27.0,Yes,low,2.1,HP,625,139,60~80
7,3,12,32.0,Yes,high,3.3000000000000003,Razer,0,147,60-
8,5,10,26.0,Yes,average,2.3000000000000003,MSI,715,101,60-
10,4,13,32.0,Yes,high,3.0,Dell,810,125,60-
6,3,0,31.0,No,average,2.1,Apple,465,123,60-
3,4,0,34.0,No,low,3.2,Leveno,10,119,60~80
4,7,3,34.0,No,low,2.7,Others,505,115,60~80
6,2,0,27.0,Yes,high,1.8,Acer,170,140,60~80
7,9,12,33.0,Yes,high,3.4000000000000004,Acer,505,108,60-
8,2,12,35.0,No,average,3.4000000000000004,Asus,255,100,60-
11,2,5,20.0,Yes,high,2.5,Microsoft,415,109,60-
8,7,11,22.0,Yes,average,3.6,Dell,340,114,60-
8,3,1,24.0,No,average,2.3000000000000003,MSI,595,112,60~80
6,6,2,19.0,Yes,high,3.5,Acer,530,144,60~80
6,3,4,34.0,No,average,2.1,Acer,890,110,60~80
7,7,9,33.0,No,average,2.0,Asus,655,128,60~80
8,8,3,32.0,Yes,low,3.6,Acer,340,120,60~80
11,8,0,23.0,Yes,low,2.9000000000000004,Asus,490,131,60-
6,6,10,35.0,Yes,low,2.0,Dell,395,148,60-
7,3,0,33.0,No,average,3.1,HP,340,117,60-
6,8,11,20.0,Yes,average,3.5,MSI,0,113,60-
7,4,0,27.0,No,low,3.4000000000000004,Asus,785,133,60~80
6,3,10,22.0,No,average,2.7,HP,320,134,60-
7,3,0,27.0,Yes,low,3.3000000000000003,Others,460,120,60~80
5,13,1,21.0,No,high,3.4000000000000004,Dell,250,140,60~80
7,7,9,24.0,Yes,average,1.8,Microsoft,525,138,60-
8,2,3,27.0,No,high,2.7,MSI,205,146,60-
8,5,0,31.0,No,low,3.4000000000000004,Leveno,200,129,60~80
7,3,5,31.0,Yes,average,3.3000000000000003,Asus,930,117,60-
7,7,0,23.0,Yes,low,2.1,Dell,605,142,60~80
7,2,4,29.0,No,low,2.8000000000000003,Asus,140,120,60-
7,4,6,34.0,No,high,2.4000000000000004,Microsoft,545,127,60-
7,3,1,35.0,Yes,high,2.7,Dell,580,135,60~80
12,8,10,30.0,Yes,low,3.5,MSI,360,121,60-
8,3,13,24.0,Yes,average,2.3000000000000003,MSI,930,119,60-
5,5,10,33.0,No,low,3.4000000000000004,Microsoft,360,128,60-
8,4,1,32.0,No,average,1.9000000000000001,MSI,700,140,60~80
8,2,12,26.0,Yes,low,1.8,HP,375,147,60-
9,2,13,35.0,No,average,3.2,Asus,770,145,60-
9,3,7,26.0,No,high,2.2,Others,265,145,60-
8,3,9,26.0,No,average,3.5,Dell,395,110,60-
6,4,11,21.0,Yes,low,2.7,Dell,335,103,60-
7,5,7,29.0,No,high,3.0,HP,610,102,60~80
6,10,1,20.0,Yes,average,3.4000000000000004,Razer,365,116,60-
6,3,2,29.0,Yes,average,2.8000000000000003,Others,815,122,60~80
6,4,2,28.0,Yes,average,2.2,Microsoft,345,114,60~80
8,6,11,23.0,Yes,high,1.8,Dell,375,145,60-
9,4,13,21.0,No,low,2.0,Razer,600,113,60-
5,5,3,30.0,Yes,low,2.7,Leveno,365,134,60-
8,5,10,30.0,Yes,average,2.7,Razer,815,131,60-
7,4,3,22.0,Yes,high,2.5,Others,855,104,60~80
3,3,2,25.0,No,average,2.0,Acer,950,141,60~80
8,2,2,27.0,No,high,1.9000000000000001,Microsoft,680,143,60~80
10,8,5,23.0,No,average,3.6,Asus,190,116,60-
6,8,2,29.0,No,low,3.6,MSI,460,108,60~80
7,7,2,24.0,Yes,average,3.4000000000000004,Dell,660,114,60~80
7,2,5,25.0,Yes,high,2.5,Asus,630,145,60-
8,3,0,27.0,Yes,average,3.1,Razer,400,125,60~80
5,5,2,31.0,No,average,3.3000000000000003,Acer,555,125,60~80
4,3,13,28.0,Yes,high,2.9000000000000004,MSI,495,114,60-
5,2,7,24.0,No,high,2.2,Razer,650,138,60-
5,5,1,28.0,Yes,low,2.2,Leveno,465,146,60-
10,4,2,19.0,No,high,3.3000000000000003,Razer,455,109,60-
6,4,0,21.0,No,low,2.0,Dell,625,117,60~80
8,3,5,33.0,Yes,high,3.5,Razer,245,126,60-
7,2,3,31.0,Yes,low,2.3000000000000003,Apple,140,123,60~80
7,2,4,25.0,No,low,1.8,HP,630,148,60~80
10,4,1,27.0,Yes,high,3.0,MSI,320,120,60~80
7,3,4,29.0,No,low,1.9000000000000001,Dell,70,119,60-
6,3,12,27.0,Yes,low,3.4000000000000004,Apple,325,133,60-
5,5,0,31.0,No,low,3.2,Asus,470,136,60~80
3,7,2,25.0,No,low,1.8,Dell,0,118,60-
5,5,1,24.0,Yes,high,2.3000000000000003,Acer,650,104,60~80
9,2,3,22.0,Yes,high,3.4000000000000004,Acer,625,143,60~80
6,5,5,33.0,Yes,low,1.8,Acer,345,139,60-
4,3,2,34.0,No,low,3.1,MSI,770,145,60~80
5,5,8,25.0,Yes,low,2.0,Asus,185,117,60-
6,4,12,34.0,Yes,high,3.4000000000000004,Leveno,665,101,60-
7,5,7,21.0,Yes,high,2.5,Others,710,106,60-
5,8,1,19.0,Yes,high,3.6,Acer,550,122,60-
9,5,1,31.0,No,low,3.5,Dell,305,100,60~80
6,3,6,35.0,Yes,low,3.0,Acer,595,143,60-
7,5,6,31.0,Yes,low,1.8,Others,990,107,60-
6,5,12,23.0,Yes,low,3.6,HP,400,105,60-
10,6,0,31.0,No,average,2.9000000000000004,Acer,535,145,60~80
7,3,13,25.0,Yes,low,3.4000000000000004,Razer,295,130,60-
7,3,2,33.0,No,high,3.5,Dell,625,109,60~80
6,5,0,20.0,Yes,low,2.1,Razer,470,113,60-
6,3,11,23.0,Yes,low,2.3000000000000003,Others,575,102,60-
11,4,9,19.0,No,low,2.2,Others,650,129,60-
6,8,0,33.0,Yes,average,2.4000000000000004,MSI,820,116,60~80
6,8,2,31.0,Yes,average,2.7,Acer,640,133,60~80
8,3,8,20.0,No,low,2.0,Others,660,106,60-
9,6,0,25.0,Yes,average,3.2,Acer,350,118,60-
7,7,1,28.0,Yes,high,2.0,Others,50,130,60~80
6,3,5,24.0,No,average,2.6,Leveno,265,107,60-
7,4,8,31.0,Yes,low,3.4000000000000004,Others,510,142,60-
6,4,2,26.0,Yes,low,3.2,Acer,350,108,60-
9,3,3,25.0,No,high,2.0,Microsoft,470,140,60~80
9,3,0,24.0,No,low,2.4000000000000004,Dell,660,143,60~80
7,3,2,32.0,No,low,3.5,Leveno,805,120,60-
6,3,1,27.0,No,average,2.8000000000000003,Dell,445,140,60~80
7,2,4,21.0,Yes,low,3.2,Acer,350,104,60-
7,4,11,23.0,Yes,average,2.7,Razer,345,121,60-
8,2,6,35.0,No,low,3.4000000000000004,Leveno,335,109,60-
5,5,6,29.0,No,low,2.3000000000000003,MSI,655,141,60-
9,2,1,21.0,Yes,high,2.4000000000000004,Others,400,126,60-
6,3,2,28.0,Yes,average,2.1,Razer,435,113,60-
7,3,2,35.0,Yes,high,3.4000000000000004,Asus,840,110,60-
5,12,11,33.0,Yes,average,1.9000000000000001,Microsoft,855,116,60~80
6,12,8,21.0,No,high,2.2,MSI,30,126,60-
10,3,0,22.0,No,average,3.4000000000000004,MSI,715,118,60~80
6,3,2,31.0,Yes,low,2.3000000000000003,Asus,430,101,60-
5,3,1,32.0,No,average,1.8,Leveno,5,116,60~80
7,4,2,24.0,Yes,average,2.8000000000000003,Apple,940,127,60~80
8,3,5,25.0,No,average,2.7,Microsoft,600,117,60-
7,3,11,30.0,No,average,3.2,Acer,435,113,60-
9,4,7,29.0,No,average,2.4000000000000004,Microsoft,990,103,60-
6,4,9,26.0,No,average,2.2,HP,575,143,60-
9,4,0,25.0,No,high,2.4000000000000004,Razer,575,129,60~80
7,4,12,29.0,Yes,high,3.6,Asus,510,102,60-
5,2,10,34.0,Yes,low,2.5,Apple,480,138,60-
6,7,9,29.0,Yes,high,2.5,MSI,545,126,60-
5,3,0,34.0,No,high,2.5,Others,685,135,60-
10,3,10,29.0,Yes,low,3.6,Apple,260,114,60-
8,5,12,27.0,Yes,low,3.1,HP,550,105,60-
6,4,2,23.0,No,average,2.9000000000000004,Microsoft,460,143,60-
7,2,2,27.0,Yes,average,3.4000000000000004,Leveno,470,121,60~80
11,2,1,32.0,Yes,high,3.3000000000000003,Razer,505,143,60-
7,2,9,25.0,No,low,2.6,MSI,695,106,60-
7,5,2,23.0,No,low,2.6,Acer,610,112,60~80
7,3,7,23.0,Yes,high,2.2,Leveno,610,100,60-
8,2,3,26.0,Yes,average,2.7,Apple,990,112,60-
8,6,0,30.0,Yes,average,2.3000000000000003,Others,310,104,60-
8,6,0,34.0,Yes,average,2.9000000000000004,MSI,0,124,60~80
7,4,0,19.0,No,average,3.4000000000000004,Razer,855,104,60-
4,2,3,23.0,No,average,2.1,Razer,475,125,60-
7,3,6,29.0,Yes,average,2.5,Dell,650,125,60-
6,4,2,23.0,Yes,high,2.8000000000000003,HP,370,116,60-
12,4,1,29.0,No,average,3.2,Dell,500,110,60-
4,5,2,19.0,No,average,3.3000000000000003,Razer,585,117,60~80
6,3,1,30.0,Yes,high,1.9000000000000001,Dell,280,131,60~80
9,2,6,26.0,No,average,2.0,Dell,190,112,60-
7,6,11,23.0,No,high,3.0,Others,175,147,60~80
10,2,2,32.0,Yes,low,2.3000000000000003,Dell,565,128,60-
7,5,11,27.0,Yes,high,1.8,Microsoft,335,110,60-
8,2,0,26.0,Yes,high,2.1,Dell,425,110,60-
6,3,8,25.0,No,average,2.0,Asus,565,134,60-
8,4,2,20.0,Yes,low,2.8000000000000003,MSI,505,130,60-
6,5,2,29.0,No,low,2.3000000000000003,Others,600,125,60~80
6,3,12,33.0,Yes,high,3.6,Asus,655,144,60-
5,3,1,19.0,Yes,average,2.8000000000000003,Acer,235,111,60-
8,7,7,32.0,No,average,2.6,Asus,350,112,60-
10,4,3,33.0,No,high,3.5,HP,725,104,60~80
6,3,7,21.0,Yes,average,2.2,Leveno,810,117,60~80
8,6,0,31.0,No,low,2.9000000000000004,Others,595,132,60~80
5,3,2,35.0,Yes,average,2.8000000000000003,Dell,590,101,60~80
6,6,1,23.0,No,low,3.4000000000000004,Microsoft,735,143,60~80
10,6,0,33.0,No,high,1.8,MSI,635,116,60~80
7,3,2,22.0,No,average,2.0,Apple,175,119,60~80
8,4,1,22.0,Yes,average,2.2,Microsoft,730,146,60~80
4,4,4,20.0,No,average,2.6,HP,430,102,60~80
5,4,3,34.0,Yes,average,2.5,Razer,990,125,60~80
6,2,2,26.0,No,average,2.7,Razer,400,106,60~80
7,11,1,25.0,Yes,average,1.9000000000000001,Asus,380,134,60~80
10,3,1,31.0,No,average,3.2,Dell,465,143,60~80
7,3,2,33.0,No,high,3.0,Leveno,755,122,60~80
7,4,2,23.0,No,low,2.5,Asus,380,129,60~80
8,3,2,34.0,Yes,high,3.6,Asus,240,114,60~80
6,7,1,19.0,No,average,3.6,Apple,0,105,60~80
6,4,2,28.0,No,average,2.2,Leveno,455,100,60~80
6,3,1,29.0,Yes,average,2.4000000000000004,Others,455,125,60~80
7,3,2,25.0,Yes,high,3.1,Others,510,132,60~80
9,8,11,28.0,No,average,1.9000000000000001,Asus,630,141,60~80
9,2,0,20.0,No,average,3.2,Leveno,50,133,60~80
11,5,5,28.0,No,average,2.7,Dell,80,134,60~80
4,5,3,29.0,Yes,low,2.3000000000000003,HP,485,123,60~80
5,3,0,35.0,No,low,2.6,Microsoft,830,120,60~80
6,3,3,19.0,No,high,1.9000000000000001,Razer,830,120,60~80
5,3,8,27.0,No,average,3.0,Microsoft,805,111,60~80
8,3,3,31.0,No,average,2.4000000000000004,Microsoft,610,100,60~80
5,4,0,32.0,Yes,low,3.2,Dell,465,126,60~80
8,13,4,19.0,Yes,low,2.0,Apple,360,122,60~80
8,1,1,32.0,No,low,3.1,Others,100,114,60~80
6,3,2,22.0,Yes,average,2.3000000000000003,Leveno,660,121,60~80
4,6,4,23.0,No,high,2.9000000000000004,Microsoft,40,124,60~80
8,2,0,25.0,No,average,0.6000000000000001,MSI,555,125,60~80
8,4,2,21.0,No,low,3.2,MSI,890,134,60~80
7,2,4,35.0,Yes,average,2.8000000000000003,Microsoft,45,138,60~80
5,2,0,33.0,No,low,3.0,Microsoft,810,108,60~80
6,3,2,31.0,No,high,2.9000000000000004,MSI,500,123,60~80
6,4,3,24.0,Yes,high,2.5,Microsoft,430,149,60~80
7,4,3,30.0,No,high,2.3000000000000003,Acer,230,139,60~80
7,7,1,28.0,No,low,1.3,Razer,360,108,60~80
7,3,0,30.0,Yes,average,1.8,Leveno,330,143,60~80
7,6,1,27.0,Yes,high,2.4000000000000004,Acer,955,127,60~80
5,5,2,20.0,Yes,low,2.7,Asus,535,114,60~80
7,2,1,33.0,No,low,2.2,Asus,335,145,60~80
9,3,1,32.0,No,high,3.4000000000000004,Dell,575,103,60~80
9,4,0,21.0,No,low,3.6,Razer,440,123,60~80
7,8,2,26.0,Yes,high,1.8,Dell,490,136,60~80
4,4,8,24.0,Yes,average,2.6,Others,805,105,60~80
8,6,0,32.0,Yes,low,3.3000000000000003,Others,335,118,60~80
7,4,1,27.0,Yes,low,2.9000000000000004,HP,310,147,60~80
6,2,1,34.0,Yes,low,3.0,HP,875,132,60~80
7,7,8,32.0,No,high,2.2,Acer,315,101,60~80
7,5,2,20.0,No,low,2.4000000000000004,Acer,685,142,60~80
6,4,0,20.0,Yes,high,2.0,HP,825,124,60~80
3,3,1,20.0,Yes,low,2.0,MSI,520,111,60~80
5,4,2,20.0,No,average,2.5,MSI,565,108,60~80
8,6,1,30.0,No,average,2.1,MSI,320,126,60~80
7,5,0,30.0,No,low,3.2,Acer,945,123,60~80
3,4,1,32.0,No,low,2.2,Razer,845,123,60~80
7,4,2,19.0,Yes,average,1.8,Others,690,128,60~80
12,11,2,33.0,Yes,low,2.3000000000000003,Apple,335,130,60~80
8,3,0,30.0,Yes,low,3.3000000000000003,Razer,260,136,60~80
9,11,2,20.0,Yes,average,2.5,Dell,615,149,60~80
8,3,1,25.0,Yes,low,2.6,Razer,440,148,60~80
9,5,2,35.0,Yes,low,2.5,MSI,575,115,60~80
8,2,1,35.0,Yes,low,3.3000000000000003,HP,555,116,60~80
7,3,2,26.0,No,high,1.9000000000000001,MSI,595,122,60~80
11,8,4,25.0,Yes,low,3.3000000000000003,Apple,300,144,60~80
5,3,0,19.0,Yes,high,2.8000000000000003,HP,500,110,60~80
9,8,8,31.0,No,low,2.3000000000000003,Dell,800,107,60~80
8,8,3,19.0,Yes,low,2.0,Razer,745,104,60~80
9,5,3,31.0,No,average,3.3000000000000003,Apple,360,140,60~80
7,8,0,19.0,Yes,high,2.7,Leveno,320,149,60~80
3,7,7,30.0,No,low,2.0,Leveno,180,134,60~80
4,2,3,29.0,No,low,3.1,Dell,770,110,60~80
8,4,0,27.0,No,average,2.8000000000000003,Dell,135,140,60~80
6,3,2,19.0,No,average,2.6,Razer,50,106,60~80
8,7,0,19.0,No,high,2.0,MSI,615,124,60~80
