Avg sleep time,Avg study time,Avg video game time,BMI,In a relationship,Family financial status,GPA,Laptop brand,TOEIC grade,IQ,Grade
5,3,0,32.0,No,high,2.5,HP,680,148,60-
7,1,0,23.0,Yes,average,3.4000000000000004,Apple,70,141,60~80
8,10,3,31.0,Yes,average,1.9000000000000001,Asus,485,134,60-
6,3,0,21.0,Yes,low,3.0,HP,410,103,60-
7,7,3,25.0,Yes,average,1.8,Dell,700,120,60~80
6,10,7,24.0,No,high,2.3000000000000003,Acer,500,122,60-
6,4,2,33.0,Yes,average,3.5,Leveno,695,109,60-
7,7,4,31.0,Yes,average,1.9000000000000001,HP,760,126,60-
8,13,4,31.0,No,high,3.0,HP,535,105,60-
8,8,2,30.0,Yes,low,2.2,Leveno,165,104,60-
6,3,0,24.0,No,high,1.8,Acer,685,143,60~80
6,7,1,23.0,Yes,high,3.2,Asus,865,112,60~80
8,3,2,25.0,No,average,3.5,Asus,725,123,60-
8,1,1,23.0,No,low,2.7,Leveno,340,136,60-
7,4,1,28.0,No,low,3.2,HP,840,125,60~80
10,7,8,20.0,No,high,3.3000000000000003,Leveno,665,114,60~80
7,8,6,25.0,No,average,2.1,Leveno,990,131,60-
7,11,6,26.0,No,low,3.4000000000000004,Acer,310,137,60~80
6,6,7,20.0,No,low,2.6,Leveno,660,124,60~80
9,5,2,35.0,Yes,low,2.2,Asus,640,119,60~80
7,4,13,25.0,No,high,2.1,Asus,885,100,60-
7,4,2,29.0,No,low,2.0,Acer,260,105,60~80
7,2,6,29.0,Yes,low,2.9000000000000004,HP,645,142,60-
8,3,0,34.0,No,average,3.5,Acer,890,118,60~80
8,12,7,32.0,No,high,2.6,HP,255,110,60-
6,4,6,35.0,Yes,average,3.1,Leveno,725,135,60-
6,3,10,32.0,Yes,average,2.1,Apple,465,141,60-
7,6,5,21.0,Yes,high,2.8000000000000003,Acer,710,116,60-
5,6,11,20.0,Yes,average,2.5,Apple,740,109,60-
4,4,10,27.0,Yes,low,2.1,Apple,515,122,60-
5,3,0,28.0,No,high,1.8,Asus,735,117,60~80
6,3,11,33.0,Yes,high,2.6,Leveno,300,129,60-
7,4,1,19.0,No,low,2.7,HP,160,139,60-
5,6,0,34.0,Yes,high,2.3000000000000003,Acer,300,139,60-
6,3,8,22.0,Yes,low,2.1,Leveno,295,138,60-
6,8,7,19.0,No,average,3.4000000000000004,Dell,315,139,60-
8,4,1,23.0,Yes,low,3.1,Asus,340,125,60-
6,4,10,25.0,Yes,average,3.4000000000000004,Apple,70,120,60-
8,5,2,26.0,No,low,3.4000000000000004,Asus,440,132,60-
8,6,0,20.0,Yes,average,3.5,Leveno,565,103,60~80
6,3,6,34.0,Yes,low,2.6,HP,0,118,60-
7,3,2,24.0,No,average,2.5,Asus,680,124,60-
8,3,13,24.0,No,low,2.8000000000000003,Apple,70,149,60-
8,4,12,32.0,No,high,2.2,Asus,685,105,60-
5,4,0,19.0,No,high,2.1,Acer,540,102,60-
8,4,5,28.0,Yes,low,3.0,Dell,495,128,60-
9,5,7,20.0,No,average,2.0,Acer,780,149,60~80
6,5,7,22.0,No,low,2.3000000000000003,Apple,175,121,60-
8,4,2,24.0,Yes,average,2.9000000000000004,Leveno,515,117,60-
6,6,0,22.0,No,high,3.1,Leveno,700,110,60~80
5,5,13,30.0,Yes,high,2.2,Leveno,325,101,60-
3,10,5,26.0,Yes,high,3.3000000000000003,Leveno,290,101,60-
3,5,1,34.0,Yes,high,2.0,Asus,370,104,60~80
3,4,10,26.0,Yes,average,3.4000000000000004,Acer,750,117,60-
12,3,2,27.0,Yes,average,3.1,HP,775,116,60-
6,7,0,32.0,Yes,low,3.1,Apple,0,143,60-
8,9,0,26.0,No,low,3.3000000000000003,Leveno,600,135,60~80
7,2,2,30.0,No,high,2.0,Acer,510,103,60~80
8,5,2,28.0,No,high,2.2,Asus,705,119,60~80
6,4,0,20.0,Yes,low,3.1,HP,405,104,60-
9,9,1,29.0,Yes,average,2.0,Leveno,410,129,60-
9,4,1,35.0,Yes,low,3.3000000000000003,Asus,630,125,60~80
9,2,3,21.0,Yes,high,2.5,Dell,810,100,60-
4,2,4,23.0,Yes,high,3.0,Leveno,135,126,60-
6,3,13,23.0,No,high,3.6,Asus,485,133,60-
8,6,4,34.0,Yes,average,3.4000000000000004,Acer,335,113,60-
7,3,0,27.0,No,average,2.5,Asus,955,100,60~80
9,2,4,26.0,No,average,3.3000000000000003,Leveno,805,124,60-
4,7,2,24.0,No,high,2.7,Asus,490,109,60~80
11,4,0,32.0,Yes,average,2.5,Acer,220,111,60~80
5,4,6,28.0,Yes,low,1.8,Asus,570,144,60-
12,5,6,23.0,No,low,3.2,Asus,250,120,60~80
5,1,2,34.0,No,average,2.7,Leveno,535,132,60~80
8,4,3,22.0,Yes,high,3.4000000000000004,HP,245,144,60~80
6,1,3,24.0,No,high,3.6,Leveno,915,111,60~80
6,4,6,27.0,Yes,low,2.0,Acer,150,104,60-
6,3,13,27.0,Yes,high,3.2,Leveno,140,149,60-
8,8,9,24.0,Yes,low,3.2,Leveno,180,126,60-
6,2,9,23.0,No,low,2.4000000000000004,Leveno,530,114,60-
7,3,3,29.0,Yes,low,2.0,Acer,30,148,60~80
10,8,7,20.0,Yes,average,2.8000000000000003,Asus,555,108,60-
5,3,1,33.0,No,average,2.8000000000000003,Leveno,535,138,60-
8,3,12,35.0,No,average,3.1,HP,615,143,60-
9,2,5,34.0,Yes,high,3.2,Asus,715,127,60-
9,13,3,27.0,No,low,2.6,Apple,280,121,60~80
5,4,1,21.0,No,average,3.5,Asus,480,125,60-
7,2,3,32.0,Yes,low,2.9000000000000004,Acer,205,141,60~80
6,4,8,22.0,No,high,2.6,Acer,275,149,60-
7,3,7,21.0,Yes,high,2.9000000000000004,Acer,915,110,60-
5,3,8,24.0,Yes,average,2.9000000000000004,Apple,770,129,60-
8,4,4,30.0,No,low,3.5,Acer,780,109,60-
8,4,2,20.0,Yes,average,2.8000000000000003,Apple,465,130,60~80
8,4,7,33.0,No,low,2.0,HP,640,116,60-
4,3,2,31.0,No,average,3.2,Dell,550,130,60~80
9,4,11,25.0,Yes,high,2.6,Dell,90,118,60-
10,3,0,35.0,No,high,1.8,Dell,195,143,60~80
8,5,12,29.0,Yes,high,2.1,Acer,675,100,60-
7,2,8,20.0,Yes,low,3.5,HP,735,100,60-
7,5,1,21.0,Yes,low,3.0,Acer,360,147,60-
8,8,0,35.0,No,low,2.5,Dell,160,121,60-
6,2,2,35.0,Yes,average,3.4000000000000004,Asus,865,101,60~80
9,4,7,29.0,No,average,2.8000000000000003,Acer,555,103,60-
8,3,1,19.0,Yes,high,3.1,Leveno,355,146,60~80
7,4,8,24.0,No,low,2.9000000000000004,Apple,255,121,60-
10,2,4,35.0,No,high,3.3000000000000003,Dell,210,106,60-
7,6,0,22.0,No,average,2.3000000000000003,HP,315,105,60-
6,6,10,21.0,Yes,average,2.7,Asus,890,116,60~80
5,2,9,25.0,Yes,low,2.4000000000000004,Dell,380,126,60-
9,1,12,34.0,No,high,3.5,Acer,690,127,60-
5,4,11,35.0,No,high,3.3000000000000003,Asus,905,100,60~80
9,2,2,35.0,No,high,2.5,Leveno,565,120,60-
9,4,6,31.0,Yes,low,3.1,Apple,555,149,60-
7,4,3,24.0,Yes,low,2.9000000000000004,Dell,925,117,60-
7,3,5,26.0,Yes,high,2.3000000000000003,Asus,680,106,60-
9,1,0,21.0,No,average,2.0,Asus,520,127,60~80
6,3,0,29.0,No,low,1.8,Leveno,540,140,60-
12,3,0,24.0,Yes,high,3.5,HP,685,118,60~80
9,6,3,20.0,No,high,2.3000000000000003,HP,185,143,60~80
8,4,3,25.0,No,high,3.6,HP,775,127,60-
6,2,12,34.0,Yes,high,2.1,HP,510,112,60-
7,3,12,23.0,No,low,3.4000000000000004,Apple,170,130,60-
5,4,12,33.0,Yes,average,2.4000000000000004,HP,865,141,60~80
7,4,1,25.0,Yes,high,3.6,Dell,495,105,60-
5,3,6,30.0,Yes,low,2.0,Asus,970,135,60~80
9,3,1,34.0,No,average,2.9000000000000004,Leveno,175,117,60-
8,7,5,24.0,Yes,average,1.9000000000000001,Dell,785,143,60-
7,2,3,34.0,Yes,average,2.2,Acer,190,138,60-
5,2,1,27.0,No,low,2.8000000000000003,Dell,690,120,60-
7,3,12,20.0,Yes,average,2.3000000000000003,Acer,390,148,60-
7,3,8,19.0,No,high,2.4000000000000004,Asus,470,121,60-
7,5,4,34.0,No,average,3.4000000000000004,HP,420,112,60-
7,12,2,33.0,Yes,low,2.9000000000000004,Apple,505,143,60~80
7,5,0,30.0,No,average,2.8000000000000003,HP,485,115,60~80
6,5,3,29.0,Yes,low,3.0,Apple,575,133,60~80
4,5,7,19.0,No,low,3.5,Leveno,485,106,60-
12,3,3,27.0,Yes,average,2.5,Apple,775,142,60-
7,8,4,32.0,Yes,high,2.7,Dell,430,110,60-
9,6,11,21.0,No,average,2.2,Leveno,475,147,60~80
10,3,5,19.0,Yes,low,2.9000000000000004,HP,665,110,60-
5,3,4,30.0,Yes,average,2.3000000000000003,Asus,595,137,60-
7,6,6,22.0,No,low,3.2,Acer,640,113,60~80
9,3,9,21.0,Yes,high,3.5,Acer,660,121,60-
8,4,2,20.0,No,low,2.7,HP,175,101,60~80
7,5,0,27.0,No,high,2.2,HP,755,113,60-
6,4,10,28.0,No,high,3.1,Leveno,305,138,60-
8,6,0,30.0,Yes,average,2.3000000000000003,HP,365,131,60-
6,3,13,20.0,Yes,low,2.7,Apple,330,124,60-
11,8,8,35.0,Yes,high,1.9000000000000001,Leveno,575,133,60-
8,3,6,31.0,No,high,2.3000000000000003,Acer,420,129,60-
6,8,6,35.0,Yes,high,3.6,Dell,700,110,60-
7,5,3,30.0,No,average,3.2,Leveno,535,118,60~80
9,7,3,20.0,No,average,2.1,HP,515,133,60~80
8,9,8,20.0,Yes,high,2.3000000000000003,HP,190,140,60-
10,4,0,20.0,No,high,3.5,Leveno,235,119,60-
6,4,6,19.0,Yes,high,2.8000000000000003,HP,385,112,60-
9,12,6,26.0,Yes,average,3.6,Leveno,530,135,60-
12,2,2,28.0,Yes,low,2.6,Asus,510,104,60~80
4,5,10,32.0,Yes,low,1.9000000000000001,Leveno,480,143,60-
8,14,6,23.0,No,high,3.0,Dell,240,136,60~80
6,1,0,22.0,Yes,low,1.8,HP,650,130,60~80
7,3,9,31.0,Yes,average,2.0,Apple,690,140,60-
6,4,1,33.0,No,low,2.2,Apple,340,126,60~80
6,8,6,35.0,Yes,high,3.2,Leveno,945,122,60~80
10,5,0,30.0,No,low,2.5,Apple,590,147,60-
6,7,7,26.0,Yes,low,3.1,Apple,410,148,60-
6,3,0,29.0,Yes,low,2.7,Asus,350,103,60-
7,4,10,33.0,Yes,high,3.3000000000000003,Acer,230,100,60-
7,6,13,25.0,No,low,2.4000000000000004,Asus,385,133,60~80
6,4,10,28.0,Yes,high,3.4000000000000004,Asus,720,148,60-
6,3,0,30.0,No,average,2.6,HP,530,122,60~80
11,7,8,32.0,No,high,2.7,Asus,150,118,60-
6,8,2,25.0,No,low,2.1,HP,0,119,60-
9,4,5,22.0,Yes,average,2.1,Apple,590,115,60-
8,9,1,32.0,No,high,2.1,Leveno,640,139,60~80
10,6,2,26.0,Yes,low,3.0,Dell,570,110,60~80
8,4,1,28.0,Yes,low,2.3000000000000003,Dell,810,144,60~80
6,5,2,32.0,No,average,2.9000000000000004,Apple,275,146,60-
8,7,2,24.0,Yes,average,2.9000000000000004,Dell,660,131,60-
9,1,12,21.0,No,average,3.3000000000000003,Acer,315,121,60-
3,4,11,20.0,Yes,average,3.2,Leveno,175,109,60-
12,3,0,28.0,Yes,high,2.0,Leveno,620,103,60~80
11,3,8,21.0,Yes,average,3.4000000000000004,Dell,525,148,60-
6,2,1,32.0,Yes,average,2.1,Asus,275,101,60-
6,3,12,21.0,No,low,2.9000000000000004,Asus,620,140,60-
7,6,2,24.0,Yes,average,2.4000000000000004,Acer,650,141,60-
7,4,6,20.0,Yes,high,2.2,Leveno,805,116,60-
8,3,3,22.0,Yes,average,1.9000000000000001,Acer,670,114,60~80
10,3,0,28.0,No,high,3.6,Asus,635,114,60~80
7,2,9,24.0,Yes,low,3.0,Acer,505,140,60-
6,4,2,29.0,No,average,3.5,Acer,625,125,60-
9,4,0,35.0,No,average,2.9000000000000004,HP,445,115,60~80
9,3,9,34.0,Yes,high,2.6,Dell,590,119,60-
5,3,10,27.0,Yes,high,3.2,Acer,735,116,60-
8,7,0,35.0,No,average,2.8000000000000003,HP,375,128,60-
6,13,3,23.0,Yes,high,3.6,Leveno,645,108,60-
8,6,6,22.0,Yes,low,2.4000000000000004,Asus,555,106,60-
4,4,11,27.0,Yes,high,2.7,Dell,850,117,60~80
10,4,1,31.0,No,high,1.8,Asus,550,119,60~80
5,3,5,34.0,No,average,2.3000000000000003,HP,405,123,60-
6,4,12,23.0,Yes,low,3.6,HP,650,126,60-
8,3,0,25.0,Yes,high,2.3000000000000003,Leveno,845,110,60~80
8,3,7,19.0,Yes,low,3.2,Asus,670,147,60-
9,5,12,32.0,No,high,2.6,Asus,925,130,60~80
11,13,0,27.0,Yes,average,3.3000000000000003,Dell,595,132,60~80
12,4,2,23.0,No,high,2.5,Dell,805,111,60~80
6,4,8,35.0,No,high,2.4000000000000004,Asus,615,111,60-
7,3,0,24.0,Yes,average,1.9000000000000001,HP,310,128,60-
9,5,8,30.0,Yes,average,3.0,Apple,590,101,60-
7,3,11,26.0,No,low,1.9000000000000001,HP,205,115,60-
5,7,4,29.0,Yes,average,3.6,Apple,880,101,60~80
3,3,3,23.0,No,high,3.1,Leveno,900,122,60~80
12,4,3,23.0,No,high,3.5,Acer,865,132,60~80
9,4,6,19.0,No,high,2.0,HP,95,124,60-
6,2,8,25.0,No,low,2.2,Dell,565,136,60-
6,3,1,28.0,Yes,high,2.5,Dell,480,123,60-
8,3,1,19.0,Yes,low,2.8000000000000003,Dell,330,141,60-
5,6,1,26.0,No,low,1.9000000000000001,HP,475,137,60~80
10,4,0,33.0,No,high,2.2,Dell,640,133,60~80
8,5,8,28.0,Yes,low,2.7,Leveno,250,113,60-
12,4,1,33.0,Yes,low,2.0,Apple,210,143,60-
7,3,0,34.0,No,low,3.2,Dell,680,108,60~80
4,5,11,21.0,Yes,average,2.7,HP,775,139,60-
7,4,0,29.0,Yes,low,3.6,Asus,925,116,60~80
8,3,13,34.0,Yes,average,2.2,Apple,540,118,60-
5,5,1,32.0,No,low,3.4000000000000004,Leveno,250,102,60~80
9,4,11,27.0,No,average,3.4000000000000004,Acer,500,136,60-
6,6,1,28.0,No,low,2.2,Leveno,670,132,60-
6,5,2,28.0,No,high,1.9000000000000001,Asus,170,147,60-
7,11,2,19.0,No,average,2.8000000000000003,Leveno,120,105,60~80
4,6,3,33.0,No,average,2.7,HP,770,144,60-
11,5,13,31.0,No,high,2.0,Asus,565,113,60~80
8,4,0,28.0,No,high,3.5,Dell,525,149,60~80
6,2,0,23.0,No,low,2.5,Dell,895,136,60~80
10,5,3,24.0,Yes,average,3.6,Apple,880,139,60~80
8,3,0,34.0,No,low,3.5,Apple,390,123,60~80
8,5,0,27.0,Yes,high,2.4000000000000004,Asus,495,124,60~80
8,3,3,19.0,No,high,2.9000000000000004,Asus,0,140,60~80
9,5,2,22.0,No,low,3.4000000000000004,Dell,420,144,60~80
6,4,7,28.0,No,low,3.5,Apple,715,117,60-
6,1,4,20.0,Yes,high,3.0,Asus,600,143,60-
8,7,2,25.0,Yes,high,2.5,Asus,990,146,60~80
7,7,0,35.0,Yes,high,2.3000000000000003,HP,875,118,60~80
6,4,10,28.0,No,average,1.9000000000000001,Apple,525,110,60-
5,5,7,26.0,No,average,2.8000000000000003,Leveno,495,106,60~80
6,6,1,28.0,Yes,average,2.4000000000000004,HP,480,104,60-
9,2,0,20.0,No,low,3.1,Asus,280,144,60~80
5,4,8,20.0,Yes,average,2.5,Acer,420,149,60-
8,7,2,31.0,Yes,low,2.4000000000000004,Asus,960,141,60-
5,3,0,34.0,Yes,high,2.5,HP,500,113,60-
3,5,13,19.0,Yes,high,3.0,Acer,275,120,60-
7,4,10,25.0,No,high,2.9000000000000004,Dell,455,129,60-
7,5,2,19.0,No,average,2.6,Apple,460,108,60~80
7,6,2,24.0,Yes,high,2.7,Leveno,330,148,60-
6,4,0,27.0,Yes,low,1.9000000000000001,Dell,945,149,60~80
6,6,12,26.0,No,average,2.3000000000000003,Acer,175,115,60-
8,3,0,21.0,Yes,average,2.4000000000000004,Acer,455,148,60~80
4,7,3,21.0,Yes,low,2.8000000000000003,Acer,930,105,60~80
8,7,12,20.0,No,high,2.6,Leveno,630,125,60~80
8,6,2,29.0,Yes,high,2.3000000000000003,Acer,440,138,60~80
7,3,2,21.0,Yes,high,2.7,Acer,120,101,60~80
8,7,1,24.0,Yes,average,3.2,Acer,240,135,60~80
7,3,2,31.0,Yes,high,2.9000000000000004,Leveno,225,124,60~80
9,4,1,23.0,No,low,2.8000000000000003,HP,0,140,60~80
8,7,0,34.0,No,average,3.2,Acer,335,104,60-
8,6,0,29.0,Yes,average,3.1,Dell,140,113,60-
6,13,2,21.0,Yes,average,2.9000000000000004,Acer,155,149,60~80
7,2,6,34.0,No,high,1.8,Asus,740,145,60-
9,2,1,27.0,Yes,low,2.8000000000000003,Dell,530,114,60-
9,3,1,27.0,Yes,low,2.0,Dell,740,136,60~80
7,4,0,25.0,No,low,2.7,HP,710,120,60-
6,4,11,27.0,Yes,average,2.2,Acer,435,113,60-
8,2,12,25.0,No,high,2.6,Dell,725,132,60-
9,3,11,34.0,Yes,low,2.1,HP,515,121,60-
7,2,7,26.0,Yes,high,3.3000000000000003,Asus,485,102,60-
3,11,2,29.0,No,average,2.1,Acer,555,129,60~80
10,4,2,34.0,No,high,2.5,Asus,925,116,60-
7,4,0,30.0,Yes,average,3.0,Dell,665,136,60~80
6,4,5,31.0,Yes,low,3.6,Dell,410,112,60-
4,6,0,34.0,No,high,3.6,Leveno,725,146,60~80
7,7,12,27.0,Yes,low,2.2,Acer,330,111,60-
9,3,10,19.0,Yes,average,2.0,HP,425,107,60-
6,3,0,29.0,Yes,low,3.0,Acer,60,120,60-
3,4,5,25.0,No,high,3.2,Acer,405,107,60-
8,6,4,33.0,Yes,high,2.1,HP,640,122,60-
6,5,0,19.0,Yes,average,2.3000000000000003,HP,340,128,60-
6,4,2,26.0,Yes,low,3.3000000000000003,HP,615,107,60-
7,9,4,30.0,Yes,low,3.5,HP,605,129,60-
9,6,8,20.0,No,low,2.3000000000000003,Dell,905,121,60~80
5,3,3,22.0,Yes,high,2.4000000000000004,Dell,765,110,60~80
8,2,12,21.0,No,low,3.2,Acer,755,130,60-
7,3,12,30.0,No,average,2.6,Apple,455,108,60-
8,3,12,22.0,No,low,2.3000000000000003,Acer,255,112,60-
9,5,1,20.0,Yes,low,2.8000000000000003,Asus,465,138,60-
3,5,8,33.0,No,low,3.0,Leveno,610,117,60~80
11,5,2,27.0,No,high,2.9000000000000004,Asus,470,136,60~80
10,3,5,21.0,Yes,average,3.4000000000000004,Apple,440,139,60-
10,5,9,29.0,Yes,high,3.2,Dell,440,113,60-
9,10,13,34.0,No,high,3.3000000000000003,Leveno,655,147,60-
5,3,3,33.0,Yes,high,2.0,Leveno,490,119,60~80
8,6,11,30.0,Yes,average,3.4000000000000004,Apple,115,124,60-
6,4,1,20.0,Yes,low,3.1,HP,370,132,60-
11,7,1,34.0,Yes,high,3.3000000000000003,HP,705,142,60~80
7,5,0,19.0,No,average,1.8,Apple,355,135,60-
8,2,0,32.0,No,low,3.6,Leveno,345,103,60~80
8,9,11,31.0,Yes,low,2.4000000000000004,Asus,795,107,60-
7,6,3,32.0,Yes,low,2.0,HP,660,148,60-
9,5,6,35.0,Yes,average,2.4000000000000004,Apple,400,101,60-
3,7,1,24.0,No,average,3.5,Acer,680,112,60-
8,2,7,31.0,Yes,high,3.3000000000000003,Dell,0,143,60-
3,2,7,32.0,Yes,low,3.4000000000000004,Asus,490,137,60-
6,4,1,19.0,Yes,average,2.9000000000000004,Dell,400,147,60~80
6,3,9,23.0,Yes,average,3.6,Dell,560,115,60-
4,4,6,35.0,Yes,average,3.0,HP,990,136,60~80
10,8,9,29.0,No,low,3.1,Apple,380,117,60-
7,4,5,34.0,Yes,low,2.7,Leveno,160,133,60-
9,4,0,23.0,No,average,3.4000000000000004,Leveno,310,118,60-
5,6,8,34.0,Yes,low,3.6,Dell,470,124,60-
6,1,0,26.0,Yes,high,2.1,Dell,560,116,60~80
7,3,7,26.0,Yes,average,2.4000000000000004,Leveno,390,133,60-
7,4,2,35.0,No,average,3.6,Acer,570,116,60-
8,3,7,30.0,Yes,average,2.3000000000000003,HP,395,112,60-
7,2,0,30.0,Yes,low,2.2,Asus,485,122,60~80
4,4,12,27.0,Yes,high,2.5,Acer,610,102,60-
8,7,8,32.0,Yes,low,3.5,Dell,990,143,60-
8,4,1,21.0,Yes,low,2.5,Asus,670,119,60-
6,4,1,28.0,No,average,3.3000000000000003,HP,480,129,60~80
5,4,2,23.0,Yes,low,3.0,Acer,835,121,60~80
7,8,8,27.0,Yes,average,2.8000000000000003,Acer,845,134,60-
4,3,2,24.0,Yes,low,2.1,HP,355,133,60~80
6,9,1,22.0,Yes,low,3.2,Acer,810,144,60~80
5,5,1,28.0,Yes,low,2.3000000000000003,Dell,125,113,60~80
8,4,1,23.0,No,average,2.1,Dell,440,136,60~80
7,5,13,26.0,Yes,high,3.2,Leveno,495,129,60-
8,7,4,32.0,Yes,low,2.9000000000000004,HP,0,148,60-
9,8,3,27.0,No,low,2.5,Dell,565,146,60~80
5,6,10,23.0,Yes,high,2.1,Leveno,635,146,60-
6,3,2,27.0,No,low,3.1,Apple,465,118,60~80
6,4,6,21.0,No,high,2.0,Acer,405,101,60-
6,1,11,31.0,Yes,low,2.5,Leveno,775,104,60-
5,5,1,21.0,Yes,low,3.2,Acer,710,147,60-
9,14,5,35.0,Yes,high,3.5,Acer,770,127,60-
8,4,5,33.0,No,high,3.1,Asus,30,117,60-
7,6,13,31.0,Yes,low,2.4000000000000004,Asus,580,143,60-
9,2,2,24.0,No,low,2.8000000000000003,Dell,910,133,60-
5,3,0,32.0,No,low,2.4000000000000004,HP,565,148,60-
7,9,1,32.0,Yes,low,3.0,Leveno,490,101,60-
10,4,4,32.0,No,high,3.2,Dell,485,121,60~80
4,3,0,35.0,Yes,low,3.0,Asus,510,122,60~80
8,4,1,28.0,Yes,low,3.0,Leveno,480,100,60~80
7,4,13,20.0,No,high,2.5,Dell,810,119,60-
6,5,8,25.0,No,high,2.2,HP,455,126,60-
8,3,12,22.0,No,high,2.5,Asus,850,117,60-
7,7,0,20.0,Yes,average,3.6,Apple,915,138,60~80
7,3,11,20.0,Yes,average,2.1,Asus,495,148,60-
10,3,0,27.0,No,high,2.2,Asus,465,146,60-
6,3,2,27.0,Yes,average,2.0,HP,410,142,60-
12,4,0,19.0,Yes,low,3.1,HP,720,107,60~80
7,5,10,32.0,No,low,2.0,Dell,650,101,60-
7,3,1,34.0,No,average,3.3000000000000003,Leveno,220,115,60-
6,7,4,30.0,No,low,1.8,Asus,660,124,60-
7,7,3,34.0,No,low,3.5,Acer,690,105,60-
6,4,7,28.0,Yes,average,2.4000000000000004,Leveno,605,145,60-
7,3,8,19.0,Yes,low,3.6,Leveno,600,108,60-
6,10,13,27.0,No,low,2.6,Apple,545,143,60-
7,4,6,35.0,No,low,2.6,Apple,155,146,60-
7,5,0,30.0,Yes,high,2.3000000000000003,Leveno,445,115,60~80
7,3,12,30.0,Yes,average,2.1,HP,680,124,60-
9,2,2,24.0,No,low,3.6,Leveno,795,112,60~80
6,6,10,20.0,Yes,low,3.3000000000000003,Leveno,670,112,60-
7,8,2,27.0,Yes,average,2.8000000000000003,Acer,850,135,60-
6,6,9,35.0,Yes,average,3.1,Apple,25,116,60-
5,5,2,22.0,No,average,2.7,HP,630,133,60~80
6,3,5,22.0,Yes,low,2.9000000000000004,Dell,0,102,60-
10,4,0,25.0,Yes,low,3.0,Apple,645,149,60-
6,2,7,32.0,No,low,2.6,Dell,740,146,60-
6,3,9,22.0,Yes,high,3.3000000000000003,Dell,450,110,60-
7,5,8,22.0,Yes,high,3.3000000000000003,Asus,450,106,60-
5,4,5,24.0,No,low,2.5,Asus,945,108,60~80
9,3,2,35.0,Yes,low,2.1,Asus,505,128,60-
9,8,2,28.0,Yes,high,1.9000000000000001,Dell,490,123,60-
5,3,3,20.0,Yes,average,2.0,Asus,330,114,60-
7,3,2,22.0,Yes,low,2.4000000000000004,HP,555,108,60~80
5,6,0,23.0,Yes,average,3.6,Dell,610,141,60~80
9,5,10,21.0,Yes,average,2.7,Acer,570,129,60-
6,8,0,29.0,No,average,2.0,Apple,620,118,60-
8,6,1,21.0,No,low,3.5,Apple,615,128,60~80
8,2,6,33.0,Yes,high,2.5,Dell,800,139,60-
6,3,11,21.0,No,low,2.1,Dell,530,144,60-
7,3,0,31.0,No,high,2.5,Leveno,740,106,60~80
9,7,0,27.0,No,low,3.5,Dell,340,124,60-
5,2,11,19.0,Yes,high,2.5,Acer,815,114,60~80
9,3,13,23.0,No,high,3.4000000000000004,Asus,990,118,60-
8,3,1,24.0,Yes,average,2.8000000000000003,Apple,705,146,60-
6,2,6,31.0,Yes,average,2.6,Asus,390,122,60-
6,11,0,25.0,Yes,low,3.6,Dell,500,102,60~80
4,3,0,30.0,No,low,3.4000000000000004,Asus,485,123,60-
9,7,1,29.0,No,average,1.9000000000000001,Apple,445,115,60~80
9,4,10,26.0,Yes,average,3.4000000000000004,Apple,375,148,60-
4,4,7,23.0,No,average,2.8000000000000003,Dell,400,141,60-
8,2,5,23.0,No,high,2.0,Acer,590,105,60-
7,6,12,29.0,Yes,average,3.6,Leveno,360,129,60-
8,3,1,22.0,No,low,3.3000000000000003,Asus,275,133,60-
3,4,12,34.0,No,average,3.2,Dell,990,107,60~80
9,10,2,21.0,Yes,average,2.9000000000000004,Asus,430,149,60~80
6,4,0,23.0,Yes,high,2.1,HP,675,108,60-
7,2,5,26.0,Yes,low,2.1,HP,200,106,60-
7,7,6,30.0,No,low,3.4000000000000004,Apple,85,135,60~80
5,4,1,31.0,Yes,high,1.8,Asus,645,149,60-
5,7,1,20.0,No,average,3.3000000000000003,Apple,300,115,60-
6,6,2,31.0,No,high,2.3000000000000003,Asus,475,135,60~80
5,4,8,21.0,Yes,average,3.0,HP,620,134,60-
5,3,0,23.0,No,high,3.4000000000000004,Asus,690,149,60-
6,8,2,31.0,No,average,3.3000000000000003,Dell,345,115,60~80
12,4,3,21.0,No,high,2.0,HP,635,121,60-
8,5,1,25.0,Yes,low,2.2,Dell,635,100,60~80
6,2,1,21.0,Yes,low,2.0,Dell,445,124,60-
8,7,9,25.0,No,low,3.1,Leveno,410,101,60~80
9,4,12,33.0,No,high,2.9000000000000004,HP,730,145,60-
6,4,7,26.0,No,low,3.6,Acer,495,118,60-
6,4,8,35.0,Yes,high,3.3000000000000003,HP,450,138,60-
7,5,2,25.0,Yes,low,2.7,Acer,590,148,60-
6,7,12,34.0,Yes,high,2.7,Leveno,55,102,60-
7,4,3,35.0,No,low,3.1,Dell,260,123,60~80
6,7,5,30.0,Yes,average,2.0,Acer,485,125,60-
6,6,2,32.0,No,average,2.7,Asus,525,144,60~80
10,3,3,25.0,Yes,high,1.8,Leveno,0,136,60~80
4,5,0,20.0,Yes,low,2.4000000000000004,Dell,170,138,60~80
7,4,0,29.0,No,low,2.2,HP,845,137,60-
7,6,0,29.0,No,low,1.8,Apple,740,143,60-
6,4,7,29.0,Yes,high,2.4000000000000004,Leveno,590,136,60-
5,4,7,28.0,No,high,3.3000000000000003,Asus,855,103,60~80
